BLOCK_ID,n_ai_rows,n_other_rows,mean_ai_overestimation_pct_points,mean_other_overestimation_pct_points,delta_pct_points_ai_minus_other,median_ai_overestimation_pct_points,median_other_overestimation_pct_points,mean_ai_overestimation_usd,mean_other_overestimation_usd,delta_usd_ai_minus_other,mean_ai_confidence,mean_other_confidence,harmonic_weight
15-2051.00||NY||52||Y||II,3,3,6.420613511059301,13.333048267700432,-6.912434756641131,6.512042085650876,14.273485325900593,7029.993939393939,14598.487878787879,-7568.493939393939,0.8833333333333333,0.13333333333333333,1.5
15-2051.00||NY||52||Y||III,4,4,41.39400117398375,-10.272443479133514,51.66644465311727,34.7337908206258,-11.486889452783393,57747.115277777775,-14330.675000000001,72077.79027777778,0.9,0.17500000000000002,2.0
15-2051.00||NY||52||Y||IV,4,4,-5.049599754154997,-1.8704349348160814,-3.1791648193389155,-19.23894515191016,-13.179229534218297,-8561.14191919192,-3237.1184343434334,-5324.023484848486,0.9,0.21250000000000002,2.0
15-2051.00||NY||54||Y||II,6,6,10.414974466453126,9.492503146190678,0.9224713202624475,9.786649130978802,-0.9611935725725904,10054.436868686867,6306.310606060605,3748.1262626262624,0.8833333333333333,0.125,3.0
15-2051.00||NY||54||Y||IV,2,2,-21.385539491196806,-18.754886857617173,-2.6306526335796327,-21.385539491196806,-18.754886857617173,-36322.708333333336,-31797.22272727273,-4525.485606060607,0.8999999999999999,0.1,1.0
15-2051.00||NY||62||Y||II,1,1,4.121434638463436,-0.7726662465408113,4.894100885004247,4.121434638463436,-0.7726662465408113,4512.6,-846.0,5358.6,0.85,0.15,0.5
15-2051.00||OH||42||Y||III,2,2,10.59429767763101,-3.3944406381521,13.98873831578311,10.59429767763101,-3.3944406381521,10907.888888888889,-3468.1,14375.988888888889,0.85,0.1,1.0
15-2051.00||OH||52||Y||IV,1,1,7.581010233708828,-5.9756497269987445,13.556659960707574,7.581010233708828,-5.9756497269987445,9002.222222222223,-7475.0,16477.222222222223,0.85,0.1,0.5
15-2051.00||PA||48||Y||III,1,1,-11.345858527689797,-10.75117291373791,-0.5946856139518868,-11.345858527689797,-10.75117291373791,-13397.416666666666,-12695.2,-702.2166666666653,0.95,0.1,0.5
15-2051.00||PA||54||Y||I,1,1,60.589709165658526,18.83944114956773,41.7502680160908,60.589709165658526,18.83944114956773,44802.454545454544,13930.636363636364,30871.81818181818,0.95,0.1,0.5
15-2051.00||PA||54||Y||II,2,2,25.81538370871555,5.339749341603257,20.475634367112292,25.81538370871555,5.339749341603257,21678.095454545455,5126.853535353535,16551.241919191918,0.85,0.1,1.0
15-2051.00||PA||61||Y||I,1,1,85.04069435684897,55.31552922096851,29.725165135880466,85.04069435684897,55.31552922096851,43761.09090909091,28464.81818181818,15296.272727272732,0.85,0.15,0.5
15-2051.00||TX||33||Y||IV,2,2,2.7017239679413345,-7.237906133000224,9.939630100941558,2.7017239679413345,-7.237906133000224,3678.9611111111117,-10346.6,14025.561111111112,0.85,0.125,1.0
15-2051.00||TX||42||Y||III,2,2,-10.47146951717777,-0.6182762697664785,-9.85319324741129,-10.47146951717777,-0.6182762697664785,-12881.555555555555,-732.0318181818182,-12149.523737373736,0.85,0.1,1.0
15-2051.00||TX||42||Y||IV,2,2,-16.498477218789706,-14.228915574944097,-2.269561643845609,-16.498477218789706,-14.228915574944097,-24540.0,-19788.163636363635,-4751.836363636365,0.85,0.125,1.0
15-2051.00||TX||45||Y||II,2,2,32.71211149757876,0.20111248478285138,32.51099901279591,32.71211149757876,0.20111248478285138,32823.00555555556,193.13636363636374,32629.869191919195,0.85,0.15,1.0
15-2051.00||TX||51||Y||II,1,1,17.66179318776016,17.715795838576042,-0.054002650815881736,17.66179318776016,17.715795838576042,17721.666666666668,16460.454545454544,1261.2121212121237,0.95,0.1,0.5
15-2051.00||TX||52||Y||II,3,3,16.04029246670907,20.222730459729856,-4.182437993020788,17.962180061228317,21.16381130167914,15567.172222222222,19420.69696969697,-3853.5247474747503,0.8833333333333333,0.10000000000000002,1.5
15-2051.00||TX||52||Y||III,3,3,-3.9086583836905557,36.23894438579871,-40.14760276948927,-5.819266062762316,2.3627968004844693,-4647.121212121212,43089.955555555556,-47737.07676767677,0.8833333333333333,0.13333333333333333,1.5
15-2051.00||TX||52||Y||IV,5,5,-8.87052306621618,-1.2410071522035984,-7.629515914012581,-8.992936282335533,-16.06635254949814,-12576.006666666668,-1259.2277777777788,-11316.77888888889,0.8899999999999999,0.14,2.5
15-2051.00||TX||54||Y||I,2,2,49.98526160292063,24.593056523562588,25.392205079358042,49.98526160292063,24.593056523562588,35456.59090909091,16901.18181818182,18555.409090909092,0.8999999999999999,0.1,1.0
15-2051.00||TX||54||Y||II,8,8,14.790334756471903,4.763149043259471,10.027185713212432,11.761506814821267,3.0845782074913517,13545.98042929293,4419.992708333333,9125.987720959596,0.8625,0.16249999999999998,4.0
15-2051.00||TX||54||Y||III,1,1,-2.6831987627901954,-15.75815065906598,13.074951896275785,-2.6831987627901954,-15.75815065906598,-2984.2,-17525.9,14541.7,0.85,0.15,0.5
15-2051.00||TX||54||Y||IV,3,3,-15.914810731225197,-18.138527485740692,2.223716754515495,-14.260543262821551,-14.348571307653785,-22660.775757575757,-26423.645454545458,3762.869696969701,0.9166666666666666,0.11666666666666665,1.5
15-2051.00||VA||52||Y||II,1,1,-2.761013040556594,0.8359541559227304,-3.596967196479324,-2.761013040556594,0.8359541559227304,-3201.090909090909,925.7272727272727,-4126.818181818182,0.85,0.1,0.5
15-2051.00||VA||52||Y||IV,1,1,-16.695340119975764,-11.331990874476102,-5.363349245499663,-16.695340119975764,-11.331990874476102,-25075.9,-18908.333333333332,-6167.566666666669,0.85,0.1,0.5
15-2051.00||WA||51||Y||I,1,1,5.611910484097506,19.384939419896813,-13.773028935799307,5.611910484097506,19.384939419896813,5394.0,18632.222222222223,-13238.222222222223,0.85,0.1,0.5
15-2051.00||WA||51||Y||III,1,1,-18.670924476021156,-22.645778655236423,3.974854179215267,-18.670924476021156,-22.645778655236423,-30493.727272727272,-34192.181818181816,3698.454545454544,0.95,0.1,0.5
15-2051.00||WA||51||Y||IV,1,1,-32.89100825741187,-38.23667630488598,5.345668047474113,-32.89100825741187,-38.23667630488598,-64767.0,-70195.27272727272,5428.272727272721,0.95,0.1,0.5
15-2051.00||WA||52||Y||III,1,1,-21.756713731156857,-27.32336164966332,5.566647918506462,-21.756713731156857,-27.32336164966332,-35533.5,-40334.2,4800.699999999997,0.95,0.1,0.5
15-2051.00||WA||54||Y||II,1,1,-2.664212001959228,-8.984438242527505,6.320226240568276,-2.664212001959228,-8.984438242527505,-3154.8,-11653.625,8498.825,0.85,0.0,0.5
15-2051.00||WA||54||Y||III,1,1,-21.672575239914607,-19.80484360139275,-1.8677316385218568,-21.672575239914607,-19.80484360139275,-35396.083333333336,-32345.666666666668,-3050.416666666668,0.95,0.1,0.5
15-2051.00||WI||54||Y||II,1,1,10.047399137863529,0.7264065305049171,9.320992607358612,10.047399137863529,0.7264065305049171,9448.272727272728,683.0909090909091,8765.181818181818,0.95,0.15,0.5
15-2051.01||AR||45||Y||III,1,1,9.58133317722359,-11.694234156796552,21.275567334020142,9.58133317722359,-11.694234156796552,10911.222222222223,-13283.363636363636,24194.58585858586,0.85,0.1,0.5
15-2051.01||AR||45||Y||IV,1,1,61.841913148267345,-10.746755450082977,72.58866859835032,61.841913148267345,-10.746755450082977,82015.36363636363,-14252.454545454546,96267.81818181818,0.85,0.1,0.5
15-2051.01||CA||51||Y||III,1,1,-20.18558652930383,-30.912176453316214,10.726589924012384,-20.18558652930383,-30.912176453316214,-32022.81818181818,-50820.545454545456,18797.727272727276,0.85,0.1,0.5
15-2051.01||CA||51||Y||IV,3,3,-39.57573124882519,-34.418537830617765,-5.157193418207427,-32.031413066165726,-35.168913023394275,-91927.0277777778,-66291.02777777777,-25636.00000000003,0.85,0.10000000000000002,1.5
15-2051.01||CA||52||Y||II,1,1,-4.761593705207836,3.965328150110759,-8.726921855318594,-4.761593705207836,3.965328150110759,-6378.25,5311.636363636364,-11689.886363636364,0.85,0.15,0.5
15-2051.01||CA||54||Y||I,1,1,68.6752352839351,-1.4846280661759492,70.15986335011104,68.6752352839351,-1.4846280661759492,50252.416666666664,-1536.9166666666667,51789.33333333333,0.85,0.15,0.5
15-2051.01||CA||54||Y||IV,3,3,-3.8674615626145843,-1.6215606893621206,-2.245900873252464,7.896559028804938,11.05715168250455,-4245.295454545455,432.18434343434274,-4677.479797979798,0.85,0.15,1.5
15-2051.01||CT||54||Y||IV,1,1,-1.4376622628868139,-13.062600760018423,11.624938497131609,-1.4376622628868139,-13.062600760018423,-1997.5454545454545,-18149.7,16152.154545454547,0.85,0.15,0.5
15-2051.01||MA||61||Y||II,1,1,-9.100957155879673,2.5318198648523556,-11.632777020732028,-9.100957155879673,2.5318198648523556,-10383.1,2188.1,-12571.2,0.85,0.15,0.5
15-2051.01||NC||52||Y||IV,1,1,-5.310201665544951,-28.20766871636567,22.89746705082072,-5.310201665544951,-28.20766871636567,-6548.7,-43429.09090909091,36880.390909090915,0.85,0.15,0.5
15-2051.01||NC||54||Y||II,1,1,-9.550754502384336,-17.4034093953808,7.852654892996462,-9.550754502384336,-17.4034093953808,-10099.636363636364,-18403.583333333332,8303.946969696968,0.85,0.15,0.5
15-2051.01||NJ||54||Y||II,1,1,1.39600515110831,11.291422042990664,-9.895416891882354,1.39600515110831,11.291422042990664,1528.5,12363.09090909091,-10834.59090909091,0.85,0.15,0.5
15-2051.01||NY||52||Y||II,1,1,12.823063082810458,-5.272351152149492,18.09541423495995,12.823063082810458,-5.272351152149492,14040.1,-5772.75,19812.85,0.85,0.1,0.5
15-2051.01||NY||54||Y||II,2,2,10.126157456417477,-3.169028624071005,13.295186080488483,10.126157456417477,-3.169028624071005,11087.23106060606,-3613.4469696969695,14700.67803030303,0.85,0.125,1.0
15-2051.01||TX||22||Y||IV,1,1,-4.2167169846333925,-7.042173980274437,2.8254569956410442,-4.2167169846333925,-7.042173980274437,-5908.0,-10474.6,4566.6,0.85,0.05,0.5
15-2051.01||TX||33||Y||II,1,1,3.451807787772134,13.70028331229858,-10.248475524526446,3.451807787772134,13.70028331229858,3314.909090909091,13746.727272727272,-10431.81818181818,0.85,0.15,0.5
15-2051.01||TX||33||Y||III,1,1,-11.055301266093847,-9.350196739741428,-1.7051045263524198,-11.055301266093847,-9.350196739741428,-13767.166666666666,-11643.8,-2123.366666666667,0.95,0.15,0.5
15-2051.01||TX||51||Y||III,1,1,-11.89278961622975,-6.311956412762865,-5.580833203466885,-11.89278961622975,-6.311956412762865,-14810.09090909091,-7325.909090909091,-7484.181818181819,0.85,0.05,0.5
15-2051.01||TX||51||Y||IV,1,1,-4.895784105577226,-11.84724998371882,6.951465878141594,-4.895784105577226,-11.84724998371882,-6940.9,-15766.083333333334,8825.183333333334,0.85,0.15,0.5
15-2051.01||TX||54||Y||I,1,1,63.9069633922957,18.07233557103694,45.83462782125876,63.9069633922957,18.07233557103694,46750.5,13220.636363636364,33529.86363636363,0.85,0.15,0.5
15-2051.01||TX||55||Y||III,1,1,94.19889218784024,-7.723598682696359,101.9224908705366,94.19889218784024,-7.723598682696359,111995.88888888889,-9182.818181818182,121178.70707070707,0.85,0.15,0.5
15-2051.02||NY||54||Y||II,1,1,58.95939020602547,30.87784611222111,28.081544093804357,58.95939020602547,30.87784611222111,45559.1,21579.909090909092,23979.190909090907,0.85,0.05,0.5
15-2051.02||NY||62||Y||III,1,1,24.355843771783444,-19.622681592059255,43.9785253638427,24.355843771783444,-19.622681592059255,23060.6,-27374.81818181818,50435.41818181818,0.85,0.1,0.5
17-2011.00||TX||54||Y||I,1,1,32.23195816846491,8.3057859777073,23.926172190757605,32.23195816846491,8.3057859777073,29813.916666666668,8040.25,21773.666666666668,0.85,0.0,0.5
17-2031.00||CA||33||Y||III,2,2,1.9180297957842554,-14.626102837276257,16.544132633060514,1.9180297957842554,-14.626102837276257,2303.131818181818,-20686.0,22989.131818181817,0.95,0.025,1.0
17-2031.00||CA||54||Y||III,1,1,48.53094346890194,-10.074203924178361,58.6051473930803,48.53094346890194,-10.074203924178361,67350.27272727272,-12413.333333333334,79763.60606060605,0.95,0.05,0.5
17-2041.00||PA||32||Y||III,1,1,-7.97022826095891,-18.905098522409233,10.934870261450323,-7.97022826095891,-18.905098522409233,-9696.5,-22763.81818181818,13067.31818181818,0.95,0.05,0.5
17-2051.00||AZ||54||Y||II,1,1,18.005239253272297,12.069952077819897,5.9352871754524,18.005239253272297,12.069952077819897,15103.875,10125.0,4978.875,0.95,0.0,0.5
17-2061.00||CA||33||Y||IV,1,1,20.1640750903785,-46.42259521914559,66.5866703095241,20.1640750903785,-46.42259521914559,46294.7,-106581.63636363637,152876.33636363636,0.85,0.0,0.5
17-2061.00||MA||54||Y||II,1,1,-7.938896386264807,-21.8041344620292,13.865238075764392,-7.938896386264807,-21.8041344620292,-11765.444444444445,-32313.727272727272,20548.282828282827,0.95,0.05,0.5
17-2061.00||TX||54||Y||II,1,1,-3.8670674945869745,-8.380563385036035,4.513495890449061,-3.8670674945869745,-8.380563385036035,-4372.454545454545,-9930.8,5558.345454545454,0.85,0.05,0.5
17-2071.00||CA||33||Y||II,1,1,3.243751800633823,-19.568936364902232,22.812688165536056,3.243751800633823,-19.568936364902232,3602.9,-26233.333333333332,29836.233333333334,0.85,0.05,0.5
17-2071.00||CA||33||Y||IV,1,1,-27.759407464204514,-13.381168657684821,-14.378238806519693,-27.759407464204514,-13.381168657684821,-52133.0,-21036.0,-31097.0,0.85,0.05,0.5
17-2071.00||CA||54||Y||II,1,1,-22.52798799174432,-5.417056803995007,-17.110931187749316,-22.52798799174432,-5.417056803995007,-36020.0,-6016.833333333333,-30003.166666666668,0.95,0.05,0.5
17-2071.00||IL||33||Y||IV,2,2,1.4251795388816069,-10.936860563104364,12.362040101985972,1.4251795388816069,-10.936860563104364,1385.1444444444442,-14787.788888888888,16172.933333333332,0.85,0.07500000000000001,1.0
17-2071.00||IL||54||Y||III,1,1,3.7540334397665323,1.6483557031502238,2.1056777366163084,3.7540334397665323,1.6483557031502238,4448.454545454545,1624.4545454545455,2823.9999999999995,0.85,0.05,0.5
17-2071.00||IN||32||Y||III,1,1,9.375072796179657,10.486333232787498,-1.1112604366078411,9.375072796179657,10.486333232787498,10463.8,11704.111111111111,-1240.311111111112,0.85,0.05,0.5
17-2071.00||MI||33||Y||II,1,1,-1.4399388442961882,6.691242667475336,-8.131181511771524,-1.4399388442961882,6.691242667475336,-1381.3333333333333,6418.909090909091,-7800.242424242424,0.85,0.05,0.5
17-2071.00||MI||54||Y||I,1,1,9.494558379850737,25.625445905977045,-16.13088752612631,9.494558379850737,25.625445905977045,7773.1,20552.88888888889,-12779.78888888889,0.85,0.1,0.5
17-2072.00||CA||33||Y||III,6,6,1.5632293971981877,-24.323082885828665,25.886312283026854,7.199959828236462,-27.933785691453238,2741.4545454545455,-39785.07424242424,42526.528787878786,0.85,0.075,3.0
17-2072.00||CA||33||Y||IV,5,5,4.970767964413377,-23.3241635152867,28.294931479700075,19.382247194026856,-29.040837593253006,5991.527272727272,-50401.41818181819,56392.945454545465,0.8699999999999999,0.04,2.5
17-2072.00||CA||54||Y||III,1,1,15.781457805997684,-33.553709257836424,49.335167063834106,15.781457805997684,-33.553709257836424,29428.0,-62568.27272727273,91996.27272727274,0.95,0.05,0.5
17-2072.00||ID||33||Y||III,1,1,8.016623207301175,3.4004716619372646,4.61615154536391,8.016623207301175,3.4004716619372646,8362.3,3547.1,4815.199999999999,0.85,0.05,0.5
17-2072.00||TX||33||Y||IV,1,1,-15.291919937686446,-33.121052877969106,17.829132940282662,-15.291919937686446,-33.121052877969106,-24647.363636363636,-53384.181818181816,28736.81818181818,0.85,0.05,0.5
17-2074.00||TN||54||Y||II,1,1,36.37391868685385,23.350621880249662,13.023296806604186,36.37391868685385,23.350621880249662,24762.636363636364,15896.636363636364,8866.0,0.85,0.05,0.5
17-2112.00||AR||45||Y||III,3,3,-0.08318335528542715,-4.293393521768767,4.21021016648334,-5.491911239807357,-5.369648587305314,-91.9259259259258,-4672.407407407408,4580.481481481482,0.8833333333333333,0.15,1.5
17-2112.00||AR||45||Y||IV,1,1,24.660469051220847,-3.5167184606458486,28.177187511866695,24.660469051220847,-3.5167184606458486,31027.555555555555,-4424.7,35452.25555555555,0.85,0.05,0.5
17-2112.00||CA||33||Y||III,2,2,-11.027321526271287,-11.637699899244824,0.6103783729735373,-11.027321526271287,-11.637699899244824,-16012.222222222223,-16690.136363636364,677.9141414141413,0.85,0.0,1.0
17-2112.00||CA||33||Y||IV,2,2,-13.129839941958645,-18.990542818704263,5.860702876745618,-13.129839941958645,-18.990542818704263,-22194.68181818182,-32029.82727272727,9835.14545454545,0.8999999999999999,0.05,1.0
17-2112.00||CA||54||Y||III,1,1,-4.542480693439683,-10.167881772165371,5.625401078725688,-4.542480693439683,-10.167881772165371,-6595.909090909091,-14764.272727272728,8168.363636363637,0.85,0.05,0.5
17-2112.00||IN||33||Y||III,1,1,24.904851947215963,-4.259202214007706,29.164054161223667,24.904851947215963,-4.259202214007706,24761.4,-3871.4444444444443,28632.844444444447,0.95,0.05,0.5
17-2112.00||OH||32||Y||IV,1,1,1.5081831021018526,2.753636862691278,-1.2454537605894256,1.5081831021018526,2.753636862691278,1815.4,3210.3,-1394.9,0.95,0.05,0.5
17-2112.00||TX||33||Y||IV,1,1,-18.379733073376354,-6.33539266516669,-12.044340408209663,-18.379733073376354,-6.33539266516669,-26898.555555555555,-8419.166666666666,-18479.38888888889,0.85,0.05,0.5
17-2112.02||CA||33||Y||IV,1,1,-26.397093674895306,-7.226814494853919,-19.170279180041387,-26.397093674895306,-7.226814494853919,-43035.181818181816,-10272.7,-32762.481818181815,0.85,0.1,0.5
17-2112.02||IN||33||Y||IV,1,1,37.643040609361854,3.7289092599973426,33.91413134936451,37.643040609361854,3.7289092599973426,37778.555555555555,3742.3333333333335,34036.22222222222,0.85,0.05,0.5
17-2141.00||CA||33||Y||III,1,1,63.109945143079294,23.771587119819547,39.338358023259744,63.109945143079294,23.771587119819547,76149.09090909091,36856.181818181816,39292.909090909096,0.95,0.05,0.5
17-2141.00||CA||54||Y||IV,4,4,-19.88204268856402,-30.46415316910197,10.58211048053795,-22.9694007362957,-30.524913331585005,-36008.49772727273,-53017.88636363637,17009.38863636364,0.85,0.0625,2.0
17-2141.00||NY||33||Y||IV,1,1,-3.238831360946745,18.02214903722599,-21.260980398172734,-3.238831360946745,18.02214903722599,-4378.9,18934.25,-23313.15,0.85,0.0,0.5
17-2141.00||TN||33||Y||IV,1,1,-2.209710858993913,4.655815429784364,-6.865526288778277,-2.209710858993913,4.655815429784364,-2598.222222222222,4693.9,-7292.122222222222,0.85,0.05,0.5
17-2141.02||CA||33||Y||IV,1,1,-22.543775013273805,-33.060418004211286,10.51664299093748,-22.543775013273805,-33.060418004211286,-39487.0,-57907.63636363636,18420.63636363636,0.85,0.05,0.5
17-2141.02||MI||33||Y||II,1,1,12.537002627026334,-2.809636701480105,15.34663932850644,12.537002627026334,-2.809636701480105,11739.9,-2631.0,14370.9,0.85,0.05,0.5
17-2141.02||MI||33||Y||III,1,1,12.403714255566108,-7.951972054536157,20.355686310102264,12.403714255566108,-7.951972054536157,13583.555555555555,-8708.363636363636,22291.91919191919,0.85,0.05,0.5
17-2199.05||CA||33||Y||II,1,1,-4.714746232851038,-9.897535126951391,5.182788894100353,-4.714746232851038,-9.897535126951391,-6289.0,-12813.25,6524.25,0.95,0.15,0.5
17-2199.05||CA||51||Y||IV,1,1,23.289643271801538,-23.515359386302386,46.80500265810392,23.289643271801538,-23.515359386302386,43729.1,-44152.90909090909,87882.0090909091,0.95,0.1,0.5
17-2199.05||CA||54||Y||III,1,1,29.233776795575046,-28.521306869349086,57.75508366492413,29.233776795575046,-28.521306869349086,46370.90909090909,-47506.8,93877.70909090909,0.85,0.05,0.5
17-2199.08||CA||33||Y||IV,1,1,37.98978953007312,17.528159758202364,20.461629771870754,37.98978953007312,17.528159758202364,58861.0,35014.77777777778,23846.22222222222,0.95,0.15,0.5
17-2199.08||CA||54||Y||III,1,1,-29.65583939972471,-25.62322654744213,-4.032612852282579,-29.65583939972471,-25.62322654744213,-49396.545454545456,-40643.818181818184,-8752.727272727272,0.85,0.15,0.5
19-1013.00||NC||32||Y||III,1,1,36.691769127173195,30.13441570340966,6.557353423763537,36.691769127173195,30.13441570340966,28031.777777777777,23022.090909090908,5009.686868686869,0.85,0.0,0.5
19-1029.00||TX||61||Y||II,1,1,70.39088523050073,41.56500401591186,28.82588121458887,70.39088523050073,41.56500401591186,45622.444444444445,21907.666666666668,23714.777777777777,0.95,0.05,0.5
19-1029.01||CA||62||Y||II,1,1,28.01983466554152,8.635430709371837,19.384403956169685,28.01983466554152,8.635430709371837,23907.083333333332,9719.09090909091,14187.992424242422,0.85,0.15,0.5
19-1029.01||MA||32||Y||III,1,1,17.08510579958793,1.348709722907706,15.736396076680222,17.08510579958793,1.348709722907706,19385.444444444445,1530.3,17855.144444444446,0.95,0.1,0.5
19-1029.01||MA||62||Y||III,1,1,9.579072880459847,17.17710292272436,-7.5980300422645115,9.579072880459847,17.17710292272436,8515.7,15270.272727272728,-6754.572727272727,0.85,0.15,0.5
19-1029.01||NC||54||Y||III,2,2,-0.35491491840223005,-3.0696677851761383,2.714752866773908,-0.35491491840223005,-3.0696677851761383,-326.0,-2948.6515151515155,2622.6515151515155,0.85,0.15,1.0
19-1029.01||NJ||32||Y||IV,1,1,4.943095536086775,-12.55430534892641,17.497400885013185,4.943095536086775,-12.55430534892641,5924.3,-17383.444444444445,23307.744444444445,0.85,0.15,0.5
19-1029.01||TX||61||Y||I,1,1,72.60372749993688,66.02817158028076,6.575555919656125,72.60372749993688,66.02817158028076,41831.36363636364,27673.727272727272,14157.636363636368,0.85,0.15,0.5
19-1042.00||MA||62||Y||I,1,1,58.13187759142623,52.50154048679383,5.630337104632403,58.13187759142623,52.50154048679383,40518.5,37489.25,3029.25,0.85,0.1,0.5
19-1042.00||NY||54||Y||I,1,1,26.859585835387747,43.82259299254235,-16.9630071571546,26.859585835387747,43.82259299254235,17659.909090909092,28812.916666666668,-11153.007575757576,0.95,0.05,0.5
19-3011.00||CA||51||Y||III,1,1,-20.612107491277246,-19.78226531928497,-0.8298421719922757,-20.612107491277246,-19.78226531928497,-30864.363636363636,-25708.636363636364,-5155.727272727272,0.85,0.05,0.5
25-1021.00||NV||61||Y||II,1,1,-11.69793468308068,-14.444177249142149,2.7462425660614684,-11.69793468308068,-14.444177249142149,-11497.9,-14197.181818181818,2699.2818181818184,0.85,0.1,0.5
25-1021.00||NY||61||Y||I,2,2,66.02117729014282,36.34306281202833,29.678114478114487,66.02117729014282,36.34306281202833,43078.818181818184,23713.848484848484,19364.9696969697,0.85,0.15,1.0
25-1021.00||VA||61||Y||I,1,1,53.24436484361349,53.29794603059872,-0.05358118698523384,53.24436484361349,53.29794603059872,30471.75,29495.083333333332,976.6666666666679,0.85,0.1,0.5
25-1022.00||FL||61||Y||II,1,1,16.46697745635501,7.342996730121288,9.123980726233722,16.46697745635501,7.342996730121288,12045.1,5371.181818181818,6673.918181818182,0.85,0.1,0.5
25-1071.00||NY||61||Y||II,1,1,-3.836950700325881,-14.803931034425846,10.966980334099965,-3.836950700325881,-14.803931034425846,-4226.9,-16308.454545454546,12081.554545454546,0.95,0.0,0.5
25-9031.00||DC||61||Y||I,1,1,41.520283516814956,24.761245390109817,16.75903812670514,41.520283516814956,24.761245390109817,27532.1,16419.18181818182,11112.918181818179,0.85,0.05,0.5
27-1024.00||CA||51||Y||IV,1,1,8.422124025619384,-10.871782504769943,19.29390653038933,8.422124025619384,-10.871782504769943,10794.636363636364,-13934.363636363636,24729.0,0.85,0.05,0.5
41-9031.00||CA||54||Y||I,1,1,72.60140102839503,-8.05431496652693,80.65571599492196,72.60140102839503,-8.05431496652693,79492.0,-8818.75,88310.75,0.95,0.0,0.5
41-9031.00||TX||51||Y||IV,1,1,-24.221562414721152,-26.29124091924947,2.0696785045283193,-24.221562414721152,-26.29124091924947,-40425.545454545456,-43879.818181818184,3454.272727272728,0.85,0.1,0.5
41-9031.00||TX||54||Y||IV,1,1,-6.927008483175099,-24.007335484558656,17.08032700138356,-6.927008483175099,-24.007335484558656,-10202.444444444445,-41291.416666666664,31088.97222222222,0.95,0.05,0.5
