model_slug,model_family,BLOCK_ID,n_ai_rows,n_other_rows,mean_ai_overestimation_pct_points,mean_other_overestimation_pct_points,delta_pct_points_ai_minus_other,mean_ai_overestimation_usd,mean_other_overestimation_usd,delta_usd_ai_minus_other
Qwen3-8B,Qwen,15-1252.00||IN||33||Y||IV,1,1,7.847442089775292,-15.73233040022708,23.57977249000237,10187.0,-17736.0,27923.0
Qwen3-8B,Qwen,15-1252.00||MA||33||Y||II,1,1,6.803374986649578,14.432187485695977,-7.628812499046399,8918.0,18918.0,-10000.0
Qwen3-8B,Qwen,15-1252.00||MA||33||Y||III,1,1,3.4888684785842723,16.198001394376018,-12.709132915791745,5394.0,22304.0,-16910.0
Qwen3-8B,Qwen,15-1252.00||MA||33||Y||IV,1,1,-46.66846309738339,-10.178464164014125,-36.489998933369264,-83131.0,-18131.0,-65000.0
Qwen3-8B,Qwen,15-1252.00||MA||51||Y||IV,1,1,-10.178464164014125,-10.178464164014125,0.0,-18131.0,-18131.0,0.0
Qwen3-8B,Qwen,15-1252.00||MA||54||Y||II,3,3,16.97512498537811,0.9509287613186075,16.0241962240595,22251.333333333332,2146.3333333333335,20105.0
Qwen3-8B,Qwen,15-1252.00||MA||54||Y||III,3,3,6.6434335932541755,-13.75927626784644,20.402709861100615,9900.666666666666,-21272.666666666668,31173.333333333336
Qwen3-8B,Qwen,15-1252.00||MA||54||Y||IV,4,4,-9.478195828285452,-9.47819582828545,-1.7763568394002505e-15,-16784.25,-16784.25,0.0
Qwen3-8B,Qwen,15-1252.00||MI||33||Y||II,1,1,32.106859771014776,39.12935938659411,-7.022499615579335,32810.0,37968.0,-5158.0
Qwen3-8B,Qwen,15-1252.00||MI||33||Y||III,4,4,10.427413250376265,12.167239031789087,-1.7398257814128222,12480.0,14736.25,-2256.25
Qwen3-8B,Qwen,15-1252.00||MI||51||Y||IV,2,2,15.535144346720967,-15.798525765072025,31.33367011179299,21514.0,-21880.5,43394.5
Qwen3-8B,Qwen,15-1252.00||MI||52||Y||II,1,1,-7.0359134944710835,-7.0359134944710835,0.0,-7190.0,-7190.0,0.0
Qwen3-8B,Qwen,15-1252.00||MI||52||Y||III,1,1,-21.06290870717663,-21.06290870717663,0.0,-25349.0,-25349.0,0.0
Qwen3-8B,Qwen,15-1252.00||MI||54||Y||II,2,2,18.370814677118982,-7.0359134944710835,25.406728171590068,18509.0,-7190.0,25699.0
Qwen3-8B,Qwen,15-1252.00||MI||54||Y||III,1,1,-21.06290870717663,12.173761310854266,-33.23667001803089,-25349.0,14651.0,-40000.0
Qwen3-8B,Qwen,15-1252.00||MI||54||Y||IV,1,1,15.535144346720967,1.093251303380847,14.44189304334012,21514.0,1514.0,20000.0
Qwen3-8B,Qwen,15-1252.00||MN||45||Y||III,1,1,14.06131610464311,11.289527655447623,2.771788449195487,17259.0,14202.0,3057.0
Qwen3-8B,Qwen,15-1252.00||MO||54||Y||II,1,1,10.209267951144879,-2.450044154190541,12.65931210533542,7874.0,-2386.0,10260.0
Qwen3-8B,Qwen,15-1252.00||MO||54||Y||IV,1,1,-0.03284635048484069,-0.03284635048484069,0.0,-46.0,-46.0,0.0
Qwen3-8B,Qwen,15-1252.00||NC||42||Y||III,1,1,4.840642223819794,4.840642223819794,0.0,6464.0,6464.0,0.0
Qwen3-8B,Qwen,15-1252.00||NC||52||Y||II,1,1,19.956472936962875,19.956472936962875,0.0,23291.0,23291.0,0.0
Qwen3-8B,Qwen,15-1252.00||NC||52||Y||IV,1,1,-1.0764122887826835,-12.716834013279971,11.640421724497287,-1741.0,-19669.0,17928.0
Qwen3-8B,Qwen,15-1252.00||NC||54||Y||I,2,2,25.99549662376634,3.861848669011275,22.133647954755062,23586.5,3532.0,20054.5
Qwen3-8B,Qwen,15-1252.00||NC||54||Y||II,6,6,19.889624309018192,12.224927865739994,7.664696443278197,22508.0,14013.0,8495.0
Qwen3-8B,Qwen,15-1252.00||NC||54||Y||IV,1,1,-9.605687093629138,1.7501017501017502,-11.355788843730888,-14877.0,2752.0,-17629.0
Qwen3-8B,Qwen,15-1252.00||NC||56||Y||II,1,1,24.52857041201167,20.081121468725538,4.447448943286133,27576.0,22576.0,5000.0
Qwen3-8B,Qwen,15-1252.00||NC||61||Y||IV,1,1,25.66760917373547,25.66760917373547,0.0,28595.0,28595.0,0.0
Qwen3-8B,Qwen,15-1252.00||NH||33||Y||III,1,1,-27.850540272130786,-42.42674650157819,14.5762062294474,-32811.0,-62638.0,29827.0
Qwen3-8B,Qwen,15-1252.00||NJ||32||Y||IV,2,2,-5.518253745717299,-10.792737901166895,5.274484155449596,-11298.5,-21298.5,10000.0
Qwen3-8B,Qwen,15-1252.00||NJ||33||Y||III,2,2,11.485713629981461,-6.719318429153322,18.205032059134783,14805.5,-10805.0,25610.5
Qwen3-8B,Qwen,15-1252.00||NJ||45||Y||III,1,1,5.388653594082427,-0.5006063244302105,5.8892599185126375,8181.0,-805.0,8986.0
Qwen3-8B,Qwen,15-1252.00||NJ||51||Y||II,1,1,6.063016583710236,2.2750517057205846,3.7879648779896513,8003.0,3003.0,5000.0
Qwen3-8B,Qwen,15-1252.00||NJ||51||Y||IV,1,1,-8.49972223129963,-26.15722182370564,17.657499592406012,-13005.0,-49592.0,36587.0
Qwen3-8B,Qwen,15-1252.00||NJ||52||Y||II,2,2,30.530779315612918,22.97922936568107,7.551549949931847,34061.0,27390.5,6670.5
Qwen3-8B,Qwen,15-1252.00||NJ||52||Y||IV,1,1,-26.15722182370564,5.172515792310574,-31.329737616016214,-49592.0,7869.0,-57461.0
Qwen3-8B,Qwen,15-1252.00||NJ||54||Y||II,2,2,6.063016583710236,-1.5218208947662273,7.584837478476463,8003.0,-939.0,8942.0
Qwen3-8B,Qwen,15-1252.00||NJ||61||Y||IV,1,1,38.92506729182947,-17.513241295476252,56.43830858730573,44830.0,-20170.0,65000.0
Qwen3-8B,Qwen,15-1252.00||NV||54||Y||II,2,2,21.83895597552391,8.301294200465696,13.537661775058213,24198.0,9198.0,15000.0
Qwen3-8B,Qwen,15-1252.00||NY||33||Y||IV,2,2,-26.15722182370564,-20.882737668256045,-5.274484155449596,-49592.0,-39592.0,-10000.0
Qwen3-8B,Qwen,15-1252.00||NY||45||Y||II,1,1,13.21731254447823,13.21731254447823,0.0,16344.0,16344.0,0.0
Qwen3-8B,Qwen,15-1252.00||NY||51||Y||II,3,3,11.113636421029772,0.7843417614768781,10.329294659552895,14669.666666666666,1905.3333333333333,12764.333333333332
Qwen3-8B,Qwen,15-1252.00||NY||51||Y||III,8,8,-9.184536677927557,-4.428482913158464,-4.756053764769093,-14681.75,-7181.75,-7500.0
Qwen3-8B,Qwen,15-1252.00||NY||51||Y||IV,6,6,-18.373570919845843,-19.12457628310618,0.7510053632603366,-34657.0,-36258.666666666664,1601.6666666666642
Qwen3-8B,Qwen,15-1252.00||NY||52||Y||II,1,1,6.063016583710236,21.214876095668842,-15.151859511958605,8003.0,28003.0,-20000.0
Qwen3-8B,Qwen,15-1252.00||NY||52||Y||III,2,2,-12.938030533876434,5.718105780292902,-18.656136314169338,-20805.0,9195.0,-30000.0
Qwen3-8B,Qwen,15-1252.00||NY||52||Y||IV,2,2,-8.724716270236605,-10.33376935735685,1.6090530871202446,-16109.0,-19592.0,3483.0
Qwen3-8B,Qwen,15-1252.00||NY||54||Y||II,4,4,19.470995777898615,27.84196308700023,-8.370967309101616,25088.25,29644.25,-4556.0
Qwen3-8B,Qwen,15-1252.00||NY||54||Y||III,5,5,-1.8102391826169275,-5.331269996547817,3.52103081393089,-3007.8,-10604.0,7596.2
Qwen3-8B,Qwen,15-1252.00||NY||54||Y||IV,5,5,-16.873166141318407,-21.20789404431398,4.334727902995574,-31670.0,-38365.4,6695.4000000000015
Qwen3-8B,Qwen,15-1252.00||NY||62||Y||II,1,1,27.427957693918046,27.427957693918046,0.0,30134.0,30134.0,0.0
Qwen3-8B,Qwen,15-1252.00||OH||54||Y||II,5,5,27.774937425280324,-2.3435313189203946,30.11846874420072,27310.0,-2358.2,29668.2
Qwen3-8B,Qwen,15-1252.00||OR||33||Y||III,1,1,4.657247514390371,-8.424908424908425,13.082155939298797,7120.0,-12880.0,20000.0
Qwen3-8B,Qwen,15-1252.00||PA||33||Y||II,1,1,28.319677584928616,22.900450634985663,5.419226949942953,29794.0,25155.0,4639.0
Qwen3-8B,Qwen,15-1252.00||PA||33||Y||III,1,1,17.17932621887424,17.17932621887424,0.0,20525.0,20525.0,0.0
Qwen3-8B,Qwen,15-1252.00||PA||33||Y||IV,1,1,-0.5356863748099521,-31.963045190861564,31.427358816051612,-754.0,-44630.0,43876.0
Qwen3-8B,Qwen,15-1252.00||PA||54||Y||IV,1,1,-0.5356863748099521,-4.160790810388971,3.6251044355790185,-754.0,-6078.0,5324.0
Qwen3-8B,Qwen,15-1252.00||SC||52||Y||III,1,1,4.840642223819794,-13.53102870769847,18.371670931518263,6464.0,-14866.0,21330.0
Qwen3-8B,Qwen,15-1252.00||TN||54||Y||II,1,1,-8.06510925735963,35.48299688389107,-43.5481061412507,-8334.0,36666.0,-45000.0
Qwen3-8B,Qwen,15-1252.00||TN||54||Y||III,1,1,15.941531115271646,-22.205753498693877,38.147284613965525,18562.0,-27117.0,45679.0
Qwen3-8B,Qwen,15-1252.00||TN||55||Y||III,1,1,14.64415273876692,-22.205753498693877,36.8499062374608,17883.0,-27117.0,45000.0
Qwen3-8B,Qwen,15-1252.00||TX||22||Y||III,1,1,9.514459819926937,9.514459819926937,0.0,12163.0,12163.0,0.0
Qwen3-8B,Qwen,15-1252.00||TX||33||Y||III,1,1,9.514459819926937,0.021486097013432515,9.492973722913504,12163.0,29.0,12134.0
Qwen3-8B,Qwen,15-1252.00||TX||33||Y||IV,2,2,-14.399266279425252,-14.399266279425252,0.0,-23550.0,-23550.0,0.0
Qwen3-8B,Qwen,15-1252.00||TX||44||Y||IV,2,2,-17.33096926607604,-15.9278508101498,-1.4031184559262382,-25889.5,-26050.0,160.5
Qwen3-8B,Qwen,15-1252.00||TX||48||Y||II,1,1,23.978286088750743,-2.588489501695846,26.56677559044659,27077.0,-2923.0,30000.0
Qwen3-8B,Qwen,15-1252.00||TX||51||Y||I,1,1,81.58820803746978,7.023093205222727,74.56511483224706,65149.0,5906.0,59243.0
Qwen3-8B,Qwen,15-1252.00||TX||51||Y||II,1,1,41.689469815715135,17.64295797967827,24.046511836036867,47077.0,20246.0,26831.0
Qwen3-8B,Qwen,15-1252.00||TX||51||Y||III,2,2,7.430485067162576,5.044376522614924,2.3861085445476515,10029.0,6485.0,3544.0
Qwen3-8B,Qwen,15-1252.00||TX||51||Y||IV,7,7,-0.41807266638265217,-6.19665150811321,5.778578841730559,-791.1428571428571,-9932.0,9140.857142857143
Qwen3-8B,Qwen,15-1252.00||TX||52||Y||I,1,1,63.96514569474375,49.410657960267834,14.554487734475913,54616.0,44645.0,9971.0
Qwen3-8B,Qwen,15-1252.00||TX||52||Y||II,1,1,5.5532099286682515,23.978286088750743,-18.42507616008249,4998.0,27077.0,-22079.0
Qwen3-8B,Qwen,15-1252.00||TX||52||Y||III,4,4,-6.367254863130478,8.868825547412795,-15.236080410543273,-7993.0,11802.25,-19795.25
Qwen3-8B,Qwen,15-1252.00||TX||52||Y||IV,5,5,1.2374882695988767,-7.219507324195004,8.45699559379388,1791.4,-11485.8,13277.199999999999
Qwen3-8B,Qwen,15-1252.00||TX||54||Y||I,5,5,53.30879583879746,47.55881494679285,5.749980892004608,47572.6,41933.0,5639.5999999999985
Qwen3-8B,Qwen,15-1252.00||TX||54||Y||II,16,16,25.138776223763614,17.190864120687245,7.947912103076369,27872.3125,19306.1875,8566.125
Qwen3-8B,Qwen,15-1252.00||TX||54||Y||III,4,4,10.81472306987982,-2.6301803357959335,13.444903405675753,14455.0,-2117.0,16572.0
Qwen3-8B,Qwen,15-1252.00||TX||54||Y||IV,6,6,-4.169757041349393,-12.916019458330352,8.746262416980958,-6628.5,-20737.833333333332,14109.333333333332
Qwen3-8B,Qwen,15-1252.00||TX||55||Y||III,1,1,3.725985582088004,3.725985582088004,0.0,5029.0,5029.0,0.0
Qwen3-8B,Qwen,15-1252.00||TX||55||Y||IV,2,2,-6.243570005150402,4.367376986118829,-10.61094699126923,-10274.0,6610.5,-16884.5
Qwen3-8B,Qwen,15-1252.00||TX||92||Y||II,1,1,27.387332981052314,19.550490157009644,7.8368428240426695,29024.0,22077.0,6947.0
Qwen3-8B,Qwen,15-1252.00||UT||54||Y||III,2,2,16.67519399123855,-3.6635254583972543,20.338719449635803,21445.5,-5688.0,27133.5
Qwen3-8B,Qwen,15-1252.00||VA||54||Y||I,2,2,38.038473294485364,26.268225488755238,11.770247805730126,38579.0,24603.0,13976.0
Qwen3-8B,Qwen,15-1252.00||VA||54||Y||II,1,1,25.68545121076985,7.0663811563169165,18.619070054452934,27589.0,8910.0,18679.0
Qwen3-8B,Qwen,15-1252.00||VA||54||Y||III,1,1,6.130354608047334,-10.452513299460062,16.582867907507396,9242.0,-15758.0,25000.0
Qwen3-8B,Qwen,15-1252.00||VA||81||Y||III,2,2,-7.135939717958583,-10.732210010580848,3.5962702926222656,-10758.0,-13482.0,2724.0
Qwen3-8B,Qwen,15-1252.00||WA||33||Y||III,2,2,-16.994078910962315,-11.485628178208842,-5.508450732753474,-30710.0,-19786.0,-10924.0
Qwen3-8B,Qwen,15-1252.00||WA||33||Y||IV,6,6,-23.16750858347091,-26.309169202440884,3.1416606189699756,-48582.666666666664,-55249.333333333336,6666.6666666666715
Qwen3-8B,Qwen,15-1252.00||WA||44||Y||III,1,1,-11.460350838359803,-11.460350838359803,0.0,-20710.0,-20710.0,0.0
Qwen3-8B,Qwen,15-1252.00||WA||45||Y||III,2,2,-11.460350838359803,-8.693486802058548,-2.7668640363012553,-20710.0,-15710.0,-5000.0
Qwen3-8B,Qwen,15-1252.00||WA||45||Y||IV,3,3,-24.600145144720596,-24.8765326411912,0.2763874964706048,-52202.0,-51630.0,-572.0
Qwen3-8B,Qwen,15-1252.00||WA||51||Y||II,3,3,0.5092468507102653,10.329224933465198,-9.819978082754933,760.0,14753.666666666666,-13993.666666666666
Qwen3-8B,Qwen,15-1252.00||WA||51||Y||III,3,3,-15.149502886761477,-10.538062826259385,-4.611440060502092,-27376.666666666668,-19043.333333333332,-8333.333333333336
Qwen3-8B,Qwen,15-1252.00||WA||51||Y||IV,11,11,-24.24711528662576,-25.028553410943776,0.7814381243180151,-51136.90909090909,-53111.09090909091,1974.1818181818235
Qwen3-8B,Qwen,15-1252.00||WA||52||Y||I,1,1,14.650655207262906,23.143296333726827,-8.492641126463921,17251.0,27251.0,-10000.0
Qwen3-8B,Qwen,15-1252.00||WA||52||Y||II,1,1,7.209863307424283,-6.191369606003752,13.401232913428036,10760.0,-9240.0,20000.0
Qwen3-8B,Qwen,15-1252.00||WA||52||Y||III,2,2,-18.377510929112944,-11.460350838359803,-6.917160090753141,-33210.0,-20710.0,-12500.0
Qwen3-8B,Qwen,15-1252.00||WA||52||Y||IV,1,1,-24.600145144720596,-29.312636073175558,4.712490928454962,-52202.0,-62202.0,10000.0
Qwen3-8B,Qwen,15-1252.00||WA||54||Y||II,4,4,6.863443403950145,0.4559141600447393,6.4075292439054055,9250.5,1752.75,7497.75
Qwen3-8B,Qwen,15-1252.00||WA||54||Y||III,1,1,-19.760942947263572,-2.356861261305245,-17.404081685958328,-35710.0,-3862.0,-31848.0
Qwen3-8B,Qwen,15-1252.00||WA||54||Y||IV,4,4,-26.95639060894808,-18.302049660009093,-8.654340948938987,-57202.0,-38916.0,-18286.0
Qwen3-8B,Qwen,15-1252.00||WA||56||Y||III,2,2,-11.460350838359803,-11.460350838359803,0.0,-20710.0,-20710.0,0.0
Qwen3-8B,Qwen,15-1252.00||WI||33||Y||IV,1,1,6.566798352781774,-27.971916629388975,34.538714982170745,8627.0,-36893.0,45520.0
Qwen3-8B,Qwen,15-1252.00||WI||54||Y||II,1,1,-3.153130192776243,37.62449919973902,-40.777629392515266,-3093.0,36907.0,-40000.0
Qwen3-8B,Qwen,15-1252||CA||54||Y||I,1,1,9.35908739841566,32.052586274356365,-22.693498875940705,13693.0,32768.0,-19075.0
Qwen3-8B,Qwen,15-1252||CA||54||Y||II,1,1,-25.429181691798806,-14.776207647770066,-10.65297404402874,-47741.0,-27741.0,-20000.0
Qwen3-8B,Qwen,15-1252||CA||54||Y||III,1,1,-29.246743139145124,-29.246743139145124,0.0,-66138.0,-66138.0,0.0
Qwen3-8B,Qwen,15-1253.00||CA||33||Y||IV,2,2,-13.504088455875685,-30.366619747031876,16.86253129115619,-21876.0,-61053.0,39177.0
Qwen3-8B,Qwen,15-1253.00||CA||54||Y||I,1,1,48.679934580828785,19.170572813219987,29.509361767608798,45838.0,16891.0,28947.0
Qwen3-8B,Qwen,15-1253.00||IL||54||Y||II,1,1,7.846698755789665,19.19898283534647,-11.352284079556807,6912.0,16912.0,-10000.0
Qwen3-8B,Qwen,15-1253.00||MI||33||Y||IV,2,2,16.268447234887176,-16.95110911793773,33.21955635282491,19589.0,-20411.0,40000.0
Qwen3-8B,Qwen,15-1253.00||MN||54||Y||IV,1,1,8.101182707013765,-23.928797354323645,32.02998006133741,10117.0,-29883.0,40000.0
Qwen3-8B,Qwen,15-1255.00||CA||51||Y||IV,1,1,-14.329926163105112,-25.038685392716975,10.708759229611863,-26763.0,-46763.0,20000.0
Qwen3-8B,Qwen,15-1295.00||OH||62||Y||I,1,1,29.71585400821989,29.71585400821989,0.0,21763.0,21763.0,0.0
Qwen3-8B,Qwen,15-1299.00||CA||54||Y||IV,1,1,-13.97571964687033,-13.97571964687033,0.0,-25994.0,-25994.0,0.0
Qwen3-8B,Qwen,15-1299.00||MA||54||Y||II,1,1,54.69442326604126,76.79362658976144,-22.099203323720182,49499.0,69499.0,-20000.0
Qwen3-8B,Qwen,15-1299.00||NC||33||Y||IV,1,1,-0.5646507333357008,-11.144960649911145,10.580309916575445,-795.0,-17560.0,16765.0
Qwen3-8B,Qwen,15-1299.00||NJ||54||Y||II,1,1,47.86337424220021,47.86337424220021,0.0,45318.0,45318.0,0.0
Qwen3-8B,Qwen,15-1299.00||TX||54||Y||IV,1,1,7.209863307424283,10.872427413207678,-3.662564105783395,10760.0,15690.0,-4930.0
Qwen3-8B,Qwen,15-1299.08||CA||33||Y||IV,1,1,-28.296779629115093,-20.525722346676734,-7.77105728243836,-63142.0,-41323.0,-21819.0
Qwen3-8B,Qwen,15-1299.08||CA||51||Y||III,1,1,-11.745075651017965,-11.745075651017965,0.0,-21293.0,-21293.0,0.0
Qwen3-8B,Qwen,15-1299.08||CA||54||Y||II,3,3,24.942088195319688,28.925182533234935,-3.9830943379152473,29975.666666666668,29159.0,816.6666666666679
Qwen3-8B,Qwen,15-1299.08||CA||54||Y||IV,2,2,-21.136249637992712,12.518460558590146,-33.654710196582855,-44568.0,17738.5,-62306.5
Qwen3-8B,Qwen,15-1299.08||NJ||54||Y||II,1,1,68.98671341965738,47.86337424220021,21.12333917745717,65318.0,45318.0,20000.0
Qwen3-8B,Qwen,15-1299.08||NY||52||Y||IV,1,1,0.6453885541031867,0.6453885541031867,0.0,1026.0,1026.0,0.0
Qwen3-8B,Qwen,15-1299.08||TN||44||Y||IV,1,1,49.17421417155035,49.17421417155035,0.0,46150.0,46150.0,0.0
Qwen3-8B,Qwen,15-1299.08||TX||54||Y||III,1,1,43.03338041515439,22.4083203890052,20.62506002614919,48138.0,26544.0,21594.0
Qwen3-8B,Qwen,15-1299.09||CA||51||Y||III,2,2,-11.745075651017965,-17.26100842282934,5.515932771811377,-21293.0,-31293.0,10000.0
Qwen3-8B,Qwen,15-1299.09||CA||51||Y||IV,1,1,-13.97571964687033,42.793395805444,-56.76911545231433,-25994.0,47950.0,-73944.0
Qwen3-8B,Qwen,15-1299.09||CA||52||Y||IV,1,1,-28.296779629115093,-13.97571964687033,-14.321059982244764,-63142.0,-25994.0,-37148.0
Qwen3-8B,Qwen,15-1299.09||CA||54||Y||III,2,2,6.379442172800107,-2.682816739108929,9.062258911909035,9595.0,-5849.0,15444.0
Qwen3-8B,Qwen,15-1299.09||CO||51||Y||III,1,1,9.425438287960857,15.961449260423645,-6.536010972462789,12059.0,18582.0,-6523.0
Qwen3-8B,Qwen,15-1299.09||GA||52||Y||II,1,1,61.95268667939152,67.9710343283025,-6.018347648910975,53555.0,54629.0,-1074.0
Qwen3-8B,Qwen,15-1299.09||GA||52||Y||IV,1,1,22.54714235382424,7.228749559596207,15.318392794228032,29438.0,9438.0,20000.0
Qwen3-8B,Qwen,15-1299.09||GA||54||Y||III,1,1,29.01561088891756,29.01561088891756,0.0,31486.0,31486.0,0.0
Qwen3-8B,Qwen,15-1299.09||IL||33||Y||III,1,1,30.06317354143441,-21.033073206986252,51.09624674842066,32360.0,-22640.0,55000.0
Qwen3-8B,Qwen,15-1299.09||MA||54||Y||III,1,1,38.375984847829656,-26.487758049590493,64.86374289742015,44373.0,-30627.0,75000.0
Qwen3-8B,Qwen,15-1299.09||NJ||52||Y||IV,1,1,0.6453885541031867,-11.935285015159712,12.580673569262899,1026.0,-18974.0,20000.0
Qwen3-8B,Qwen,15-1299.09||NJ||54||Y||III,2,2,37.63322466043303,13.440418550061688,24.192806110371343,43749.0,15965.5,27783.5
Qwen3-8B,Qwen,15-1299.09||NY||51||Y||IV,1,1,0.6453885541031867,-11.935285015159712,12.580673569262899,1026.0,-18974.0,20000.0
Qwen3-8B,Qwen,15-1299.09||NY||52||Y||IV,2,2,2.5945602519872337,-11.935285015159712,14.529845267146946,3990.0,-18974.0,22964.0
Qwen3-8B,Qwen,15-1299.09||NY||54||Y||IV,1,1,0.6453885541031867,0.6453885541031867,0.0,1026.0,1026.0,0.0
Qwen3-8B,Qwen,15-1299.09||TX||22||Y||IV,1,1,-0.003571301024963394,-6.191369606003752,6.187798304978789,-5.0,-9240.0,9235.0
Qwen3-8B,Qwen,15-1299.09||TX||54||Y||III,1,1,16.731841945086007,13.96636725872898,2.7654746863570274,20067.0,16544.0,3523.0
Qwen3-8B,Qwen,15-1299.09||TX||54||Y||IV,1,1,-2.986626013443282,-0.003571301024963394,-2.983054712418318,-4310.0,-5.0,-4305.0
Qwen3-8B,Qwen,15-1299.09||WA||51||Y||II,1,1,43.26940788800426,25.504258180188256,17.765149707816004,42282.0,28450.0,13832.0
Qwen3-8B,Qwen,15-1299.09||WA||51||Y||IV,1,1,-4.2053836574384516,-10.19254717884855,5.987163521410098,-7024.0,-17024.0,10000.0
Qwen3-8B,Qwen,15-2021.00||NY||52||Y||IV,1,1,37.77794787400972,22.469286999119753,15.308660874889966,49355.0,29355.0,20000.0
Qwen3-8B,Qwen,15-2031.00||CA||51||Y||IV,5,5,7.8787083421268225,4.864518022581249,3.0141903195455733,11683.8,5291.4,6392.4
Qwen3-8B,Qwen,15-2031.00||CA||52||Y||IV,1,1,-20.513399767397107,-5.850072966193451,-14.663326801203656,-24517.0,-8699.0,-15818.0
Qwen3-8B,Qwen,15-2031.00||CA||54||Y||II,2,2,49.56038965573212,47.267296100939845,2.2930935547922786,48721.0,48007.5,713.5
Qwen3-8B,Qwen,15-2031.00||CA||54||Y||III,7,7,29.22289298539946,10.06607416628874,19.156818819110722,35332.142857142855,12744.42857142857,22587.714285714283
Qwen3-8B,Qwen,15-2031.00||CA||54||Y||IV,3,3,8.296895940220113,0.35458834262677996,7.942307597593333,12258.0,2350.0,9908.0
Qwen3-8B,Qwen,15-2031.00||GA||44||Y||III,2,2,61.15835460606303,45.10102658976312,16.057328016299905,51217.5,37299.0,13918.5
Qwen3-8B,Qwen,15-2031.00||GA||44||Y||IV,1,1,-2.823240589198036,7.405891980360066,-10.229132569558102,-2760.0,7240.0,-10000.0
Qwen3-8B,Qwen,15-2031.00||IL||52||Y||IV,1,1,8.607332201671749,8.607332201671749,0.0,10699.0,10699.0,0.0
Qwen3-8B,Qwen,15-2031.00||IL||54||Y||II,2,2,57.15216986403427,22.229465449804433,34.92270441422984,49096.0,19096.0,30000.0
Qwen3-8B,Qwen,15-2031.00||IL||54||Y||III,1,1,-19.12618218492512,-19.12618218492512,0.0,-20102.0,-20102.0,0.0
Qwen3-8B,Qwen,15-2031.00||MA||54||Y||II,2,2,64.68001142279938,22.58621897401172,42.09379244878766,52871.5,19346.0,33525.5
Qwen3-8B,Qwen,15-2031.00||MO||54||Y||IV,1,1,33.230132849475325,20.541548768572916,12.688584080902409,26189.0,16189.0,10000.0
Qwen3-8B,Qwen,15-2031.00||NC||52||Y||IV,2,2,-1.498859028450413,14.468864468864469,-15.967723497314882,-1826.0,15484.0,-17310.0
Qwen3-8B,Qwen,15-2031.00||NC||54||Y||IV,1,1,4.922357455482943,-3.6843279193787133,8.606685374861655,6568.0,-3634.0,10202.0
Qwen3-8B,Qwen,15-2031.00||NJ||52||Y||II,1,1,75.30404294949052,75.30404294949052,0.0,68730.0,68730.0,0.0
Qwen3-8B,Qwen,15-2031.00||NJ||54||Y||I,1,1,96.02433605831361,40.01473839351511,56.0095976647985,66131.0,27150.0,38981.0
Qwen3-8B,Qwen,15-2031.00||NJ||54||Y||III,1,1,-11.855072950420578,15.72830300976251,-27.583375960183087,-14122.0,19027.0,-33149.0
Qwen3-8B,Qwen,15-2031.00||NJ||54||Y||IV,1,1,11.823207508928384,-2.1546934296876636,13.977900938616047,16917.0,-3083.0,20000.0
Qwen3-8B,Qwen,15-2031.00||NY||54||Y||III,1,1,15.72830300976251,17.729135780936602,-2.0008327711740925,19027.0,20330.0,-1303.0
Qwen3-8B,Qwen,15-2031.00||NY||54||Y||IV,1,1,8.833172350932564,-8.17201082890065,17.005183179833214,12986.0,-12014.0,25000.0
Qwen3-8B,Qwen,15-2031.00||PA||54||Y||IV,1,1,18.37421471391489,14.146564188417928,4.22765052549696,21731.0,16731.0,5000.0
Qwen3-8B,Qwen,15-2031.00||TN||54||Y||II,1,1,29.64827186479973,30.1863962873903,-0.5381244225905668,19438.0,19709.0,-271.0
Qwen3-8B,Qwen,15-2031.00||TX||42||Y||IV,1,1,-12.537516802003351,-12.537516802003351,0.0,-13618.0,-13618.0,0.0
Qwen3-8B,Qwen,15-2031.00||TX||52||Y||IV,1,1,5.746570789775817,5.746570789775817,0.0,7608.0,7608.0,0.0
Qwen3-8B,Qwen,15-2031.00||TX||54||Y||II,1,1,71.13659144806005,17.72620248906828,53.41038895899176,58194.0,15810.0,42384.0
Qwen3-8B,Qwen,15-2031.00||TX||54||Y||III,2,2,36.19072329675042,-14.415218848018961,50.60594214476938,35600.5,-14777.5,50378.0
Qwen3-8B,Qwen,15-2031.00||TX||54||Y||IV,1,1,5.746570789775817,-20.024373524259275,25.77094431403509,7608.0,-26290.0,33898.0
Qwen3-8B,Qwen,15-2031.00||VA||44||Y||III,1,1,11.788049857470236,-16.158962606897322,27.94701246436756,14763.0,-20237.0,35000.0
Qwen3-8B,Qwen,15-2031.00||WA||45||Y||I,1,1,97.21087477109452,33.82166502324271,63.389209747851815,69010.0,24010.0,45000.0
Qwen3-8B,Qwen,15-2031.00||WA||51||Y||IV,2,2,14.723630773466718,5.1633282090111585,9.56030256445556,19251.0,6751.0,12500.0
Qwen3-8B,Qwen,15-2031.00||WA||52||Y||III,1,1,31.53691489561606,-5.253469527711104,36.79038442332717,33566.0,-5822.0,39388.0
Qwen3-8B,Qwen,15-2031.00||WA||54||Y||III,1,1,44.37566548158308,21.816967750085723,22.558697731497354,49178.0,24178.0,25000.0
Qwen3-8B,Qwen,15-2031||MA||54||Y||II,2,2,-0.7635370210381301,63.448291965348965,-64.21182898638709,-654.0,54346.0,-55000.0
